PublishDate,Source,Type,Title,Summary,Link
2025-10-30,Johnson Controls,Company News,Johnson Controls deepens commitment to workforce development with additional $3M investment to community college partners,"Milwaukee, Sept. 25, 2025 – Johnson Controls (NYSE: JCI), the global leader for smart, healthy and sustainable buildings, today announced the fifth year of its Community College Partnership Program, awarding an additional $3 million in funding across 30 community colleges. Johnson Controls is dedicated to advancing career pathways and empowering the next generation of innovators and leaders through workforce development initiatives.",https://www.johnsoncontrols.com/media-center/news/press-releases/2025/09/25/johnson-controls-deepens-commitment-to-workforce-development
2025-10-05,Johnson Controls,Company News,Johnson Controls named to Fortune's 2025 Change the World List for data center thermal management innovation,"MILWAUKEE, Sept. 24, 2025 /PRNewswire/ -- Johnson Controls (NYSE: JCI), the global leader in smart, safe, healthy and sustainable buildings, has been named to Fortune's 2025 Change the World list for its breakthrough innovations in data center cooling. This year's recognition highlights the YORK® YVAM Air-Cooled Magnetic Bearing Chiller, a solution engineered specifically for hyperscale and AI-intensive data centers. The YVAM chiller's market-leading capabilities reduce power consumption, consume zero on-site water and operate at low noise levels, demonstrating how advanced technology can drive sustainability and deliver meaningful societal benefits.",https://www.johnsoncontrols.com/media-center/news/press-releases/2025/09/24/johnson-controls-named-to-fortunes-2025-change-the-world-list-for-data-center-thermal-management-inn
