PublishDate,Source,Type,Title,Summary,Link
2025-09-24,Climate Control News,Industry News,R290 heating for apartments,"Under the banner “Shaping the heating transition – innovation in series production”, over 1,000 Cubes are to be built in Aachen by the end of 2029 and then installed in Vonovia neighbourhoods across Germany.",https://www.climatecontrolnews.com.au/news/latest/r290-heating-for-apartments
